ensg1	ensg2	score	interaction
ENSG00000092847	ENSG00000090905	0.71	PPI
ENSG00000126070	ENSG00000090905	0.62	PPI
ENSG00000168283	ENSG00000173889	0.53	PPI
ENSG00000277258	ENSG00000173889	0.53	PPI
ENSG00000107816	ENSG00000168763	0.56	PPI
ENSG00000112559	ENSG00000168763	0.62	PPI
ENSG00000114107	ENSG00000148541	0.56	PPI
ENSG00000125775	ENSG00000148541	0.56	PPI
ENSG00000161202	ENSG00000148541	0.56	PPI
ENSG00000136146	ENSG00000148541	0.56	PPI
ENSG00000198791	ENSG00000107864	0.46	PPI
ENSG00000062725	ENSG00000160396	0.56	PPI
ENSG00000109684	ENSG00000107249	0.49	PPI
ENSG00000196455	ENSG00000078142	0.67	PPI
ENSG00000148572	ENSG00000078142	0.77	PPI
ENSG00000198382	ENSG00000078142	0.91	PPI
ENSG00000145016	ENSG00000078142	0.72	PPI
ENSG00000240871	ENSG00000175294	0.56	PPI
ENSG00000100346	ENSG00000175294	0.63	PPI
ENSG00000136158	ENSG00000175294	0.56	PPI
ENSG00000212721	ENSG00000175294	0.56	PPI
ENSG00000239886	ENSG00000175294	0.56	PPI
ENSG00000275793	ENSG00000175294	0.56	PPI
ENSG00000132938	ENSG00000175294	0.56	PPI
ENSG00000213416	ENSG00000175294	0.67	PPI
ENSG00000241595	ENSG00000175294	0.56	PPI
ENSG00000090539	ENSG00000175294	0.56	PPI
ENSG00000129472	ENSG00000180219	0.56	PPI
ENSG00000147316	ENSG00000147316	0.51	PPI
ENSG00000114107	ENSG00000186300	0.56	PPI
ENSG00000084764	ENSG00000136044	0.57	PPI
ENSG00000152455	ENSG00000136044	0.67	PPI
ENSG00000167965	ENSG00000136044	0.49	PPI
ENSG00000145721	ENSG00000136044	0.49	PPI
ENSG00000055609	ENSG00000136044	0.49	PPI
ENSG00000124209	ENSG00000136044	0.67	PPI
ENSG00000135951	ENSG00000134283	0.56	PPI
ENSG00000074319	ENSG00000155975	0.56	PPI
ENSG00000129691	ENSG00000055609	0.71	PPI
ENSG00000153048	ENSG00000107099	0.56	PPI
ENSG00000204889	ENSG00000107099	0.56	PPI
ENSG00000172936	ENSG00000107099	0.58	PPI
ENSG00000100242	ENSG00000131018	0.59	PPI
ENSG00000186908	ENSG00000170832	0.51	PPI
ENSG00000196408	ENSG00000196408	0.62	PPI
ENSG00000160688	ENSG00000160688	0.55	PPI
ENSG00000196628	ENSG00000160688	0.56	PPI
ENSG00000153207	ENSG00000120253	0.49	PPI
ENSG00000085415	ENSG00000120253	0.56	PPI
ENSG00000125450	ENSG00000120253	0.59	PPI
ENSG00000153207	ENSG00000075188	0.49	PPI
ENSG00000125124	ENSG00000174483	0.68	PPI
ENSG00000113966	ENSG00000174483	0.65	PPI
ENSG00000165533	ENSG00000174483	0.62	PPI
ENSG00000140463	ENSG00000174483	0.7	PPI
ENSG00000130307	ENSG00000153237	0.56	PPI
ENSG00000135363	ENSG00000161692	0.56	PPI
ENSG00000142686	ENSG00000170011	0.56	PPI
ENSG00000118503	ENSG00000168884	0.59	PPI
ENSG00000269335	ENSG00000168884	0.7	PPI
ENSG00000185115	ENSG00000181191	0.5	PPI
ENSG00000167842	ENSG00000137812	0.77	PPI
ENSG00000178988	ENSG00000278023	0.56	PPI
ENSG00000162571	ENSG00000114107	0.56	PPI
ENSG00000137804	ENSG00000114107	0.56	PPI
ENSG00000131626	ENSG00000114107	0.49	PPI
ENSG00000183520	ENSG00000114107	0.56	PPI
ENSG00000174652	ENSG00000114107	0.56	PPI
ENSG00000129195	ENSG00000114107	0.56	PPI
ENSG00000073584	ENSG00000114107	0.56	PPI
ENSG00000164649	ENSG00000114107	0.56	PPI
ENSG00000102362	ENSG00000114107	0.56	PPI
ENSG00000103528	ENSG00000114107	0.56	PPI
ENSG00000179562	ENSG00000114107	0.56	PPI
ENSG00000197256	ENSG00000114107	0.56	PPI
ENSG00000273899	ENSG00000114107	0.56	PPI
ENSG00000188033	ENSG00000114107	0.56	PPI
ENSG00000124074	ENSG00000114107	0.67	PPI
ENSG00000187796	ENSG00000114107	0.56	PPI
ENSG00000183258	ENSG00000114107	0.56	PPI
ENSG00000167615	ENSG00000114107	0.56	PPI
ENSG00000152455	ENSG00000114107	0.55	PPI
ENSG00000198466	ENSG00000114107	0.56	PPI
ENSG00000175213	ENSG00000114107	0.76	PPI
ENSG00000143614	ENSG00000114107	0.56	PPI
ENSG00000170264	ENSG00000114107	0.56	PPI
ENSG00000089916	ENSG00000114107	0.56	PPI
ENSG00000165792	ENSG00000114107	0.56	PPI
ENSG00000138376	ENSG00000114107	0.56	PPI
ENSG00000175513	ENSG00000114107	0.56	PPI
ENSG00000152240	ENSG00000114107	0.56	PPI
ENSG00000165584	ENSG00000114107	0.56	PPI
ENSG00000146109	ENSG00000114107	0.56	PPI
ENSG00000163947	ENSG00000114107	0.56	PPI
ENSG00000173480	ENSG00000114107	0.56	PPI
ENSG00000136783	ENSG00000114107	0.56	PPI
ENSG00000155329	ENSG00000114107	0.56	PPI
ENSG00000089335	ENSG00000114107	0.56	PPI
ENSG00000181894	ENSG00000114107	0.56	PPI
ENSG00000101445	ENSG00000114107	0.56	PPI
ENSG00000176256	ENSG00000114107	0.56	PPI
ENSG00000110367	ENSG00000114107	0.56	PPI
ENSG00000163848	ENSG00000114107	0.56	PPI
ENSG00000167526	ENSG00000114107	0.56	PPI
ENSG00000111641	ENSG00000114107	0.56	PPI
ENSG00000116157	ENSG00000114107	0.56	PPI
ENSG00000125743	ENSG00000114107	0.56	PPI
ENSG00000133858	ENSG00000114107	0.56	PPI
ENSG00000162129	ENSG00000114107	0.56	PPI
ENSG00000105617	ENSG00000114107	0.56	PPI
ENSG00000172361	ENSG00000114107	0.56	PPI
ENSG00000143793	ENSG00000114107	0.49	PPI
ENSG00000105248	ENSG00000114107	0.56	PPI
ENSG00000204815	ENSG00000114107	0.56	PPI
ENSG00000166012	ENSG00000114107	0.67	PPI
ENSG00000182307	ENSG00000114107	0.67	PPI
ENSG00000174744	ENSG00000114107	0.56	PPI
ENSG00000177674	ENSG00000111364	0.56	PPI
ENSG00000176476	ENSG00000162994	0.56	PPI
ENSG00000158014	ENSG00000276070	0.56	PPI
ENSG00000162341	ENSG00000162341	0.52	PPI
ENSG00000186815	ENSG00000162341	0.61	PPI
ENSG00000170345	ENSG00000143207	0.53	PPI
ENSG00000177606	ENSG00000143207	0.62	PPI
ENSG00000094880	ENSG00000176386	0.53	PPI
ENSG00000106546	ENSG00000111912	0.5	PPI
ENSG00000143437	ENSG00000111912	0.5	PPI
ENSG00000139112	ENSG00000111912	0.52	PPI
ENSG00000079134	ENSG00000125676	0.53	PPI
ENSG00000126016	ENSG00000132849	0.46	PPI
ENSG00000137693	ENSG00000132849	0.6	PPI
ENSG00000072415	ENSG00000132849	0.72	PPI
ENSG00000164220	ENSG00000132849	0.46	PPI
ENSG00000198326	ENSG00000163050	0.56	PPI
ENSG00000011638	ENSG00000163050	0.56	PPI
ENSG00000105404	ENSG00000163050	0.67	PPI
ENSG00000100109	ENSG00000163050	0.56	PPI
ENSG00000115255	ENSG00000163050	0.56	PPI
ENSG00000053900	ENSG00000121621	0.5	PPI
ENSG00000056558	ENSG00000142686	0.56	PPI
ENSG00000204889	ENSG00000142686	0.56	PPI
ENSG00000138100	ENSG00000142686	0.56	PPI
ENSG00000094796	ENSG00000142686	0.56	PPI
ENSG00000140743	ENSG00000142686	0.56	PPI
ENSG00000105479	ENSG00000142686	0.56	PPI
ENSG00000136146	ENSG00000142686	0.56	PPI
ENSG00000148572	ENSG00000142686	0.56	PPI
ENSG00000115524	ENSG00000163877	0.55	PPI
ENSG00000054118	ENSG00000163877	0.57	PPI
ENSG00000029363	ENSG00000163877	0.58	PPI
ENSG00000131067	ENSG00000197753	0.56	PPI
ENSG00000157500	ENSG00000167550	0.56	PPI
ENSG00000158092	ENSG00000184221	0.49	PPI
ENSG00000125863	ENSG00000179941	0.64	PPI
ENSG00000125124	ENSG00000165533	0.53	PPI
ENSG00000140463	ENSG00000165533	0.53	PPI
ENSG00000185811	ENSG00000048540	0.56	PPI
ENSG00000185519	ENSG00000048540	0.56	PPI
ENSG00000162458	ENSG00000048540	0.56	PPI
ENSG00000242259	ENSG00000101624	0.56	PPI
ENSG00000119929	ENSG00000101624	0.56	PPI
ENSG00000163682	ENSG00000101624	0.56	PPI
ENSG00000144597	ENSG00000101624	0.56	PPI
ENSG00000104611	ENSG00000101624	0.56	PPI
ENSG00000105507	ENSG00000101624	0.56	PPI
ENSG00000196505	ENSG00000101624	0.56	PPI
ENSG00000196431	ENSG00000101624	0.56	PPI
ENSG00000104731	ENSG00000101624	0.56	PPI
ENSG00000169118	ENSG00000101624	0.56	PPI
ENSG00000112365	ENSG00000101624	0.56	PPI
ENSG00000184281	ENSG00000101624	0.56	PPI
ENSG00000133135	ENSG00000101624	0.56	PPI
ENSG00000182621	ENSG00000101624	0.56	PPI
ENSG00000127445	ENSG00000101624	0.56	PPI
ENSG00000157927	ENSG00000101624	0.56	PPI
ENSG00000196313	ENSG00000101624	0.56	PPI
ENSG00000163807	ENSG00000101624	0.67	PPI
ENSG00000143367	ENSG00000101624	0.56	PPI
ENSG00000138433	ENSG00000101624	0.56	PPI
ENSG00000146007	ENSG00000101624	0.56	PPI
ENSG00000165821	ENSG00000101624	0.67	PPI
ENSG00000124171	ENSG00000101624	0.56	PPI
ENSG00000177606	ENSG00000139613	0.46	PPI
ENSG00000127616	ENSG00000139613	0.73	PPI
ENSG00000166848	ENSG00000139613	0.51	PPI
ENSG00000141027	ENSG00000139613	0.52	PPI
ENSG00000185104	ENSG00000182446	0.5	PPI
ENSG00000176155	ENSG00000173480	0.56	PPI
ENSG00000152503	ENSG00000173480	0.56	PPI
ENSG00000100109	ENSG00000173480	0.67	PPI
ENSG00000164118	ENSG00000173480	0.67	PPI
ENSG00000126804	ENSG00000173480	0.56	PPI
ENSG00000112559	ENSG00000173480	0.67	PPI
ENSG00000185811	ENSG00000173480	0.56	PPI
ENSG00000244537	ENSG00000173480	0.56	PPI
ENSG00000160062	ENSG00000173480	0.56	PPI
ENSG00000105700	ENSG00000173480	0.56	PPI
ENSG00000144655	ENSG00000173480	0.56	PPI
ENSG00000135951	ENSG00000173480	0.56	PPI
ENSG00000101004	ENSG00000173480	0.67	PPI
ENSG00000146063	ENSG00000173480	0.56	PPI
ENSG00000198466	ENSG00000173480	0.56	PPI
ENSG00000205189	ENSG00000173480	0.56	PPI
ENSG00000166579	ENSG00000173480	0.56	PPI
ENSG00000056558	ENSG00000173480	0.56	PPI
ENSG00000187796	ENSG00000173480	0.56	PPI
ENSG00000138100	ENSG00000173480	0.56	PPI
ENSG00000117155	ENSG00000173480	0.56	PPI
ENSG00000171357	ENSG00000173480	0.56	PPI
ENSG00000187733	ENSG00000171195	0.51	PPI
ENSG00000174876	ENSG00000171195	0.51	PPI
ENSG00000237763	ENSG00000171195	0.51	PPI
ENSG00000168491	ENSG00000155792	0.56	PPI
ENSG00000188120	ENSG00000055917	0.51	PPI
ENSG00000177674	ENSG00000072201	0.56	PPI
ENSG00000100336	ENSG00000072201	0.56	PPI
ENSG00000161981	ENSG00000072201	0.56	PPI
ENSG00000204392	ENSG00000072201	0.56	PPI
ENSG00000244537	ENSG00000072201	0.56	PPI
ENSG00000166199	ENSG00000072201	0.56	PPI
ENSG00000239886	ENSG00000072201	0.56	PPI
ENSG00000099622	ENSG00000072201	0.56	PPI
ENSG00000162959	ENSG00000072201	0.56	PPI
ENSG00000184436	ENSG00000072201	0.56	PPI
ENSG00000141977	ENSG00000072201	0.56	PPI
ENSG00000127452	ENSG00000072201	0.56	PPI
ENSG00000164053	ENSG00000072201	0.56	PPI
ENSG00000143156	ENSG00000072201	0.56	PPI
ENSG00000173406	ENSG00000072201	0.56	PPI
ENSG00000143457	ENSG00000072201	0.56	PPI
ENSG00000234414	ENSG00000072201	0.56	PPI
ENSG00000100376	ENSG00000072201	0.56	PPI
ENSG00000149089	ENSG00000072201	0.67	PPI
ENSG00000101888	ENSG00000072201	0.56	PPI
ENSG00000065371	ENSG00000072201	0.56	PPI
ENSG00000155329	ENSG00000072201	0.56	PPI
ENSG00000282827	ENSG00000072201	0.56	PPI
ENSG00000136003	ENSG00000072201	0.56	PPI
ENSG00000174898	ENSG00000072201	0.56	PPI
ENSG00000171425	ENSG00000072201	0.56	PPI
ENSG00000020256	ENSG00000072201	0.56	PPI
ENSG00000177138	ENSG00000072201	0.56	PPI
ENSG00000173918	ENSG00000072201	0.56	PPI
ENSG00000167460	ENSG00000072201	0.56	PPI
ENSG00000142684	ENSG00000072201	0.56	PPI
ENSG00000140848	ENSG00000072201	0.56	PPI
ENSG00000176476	ENSG00000072201	0.56	PPI
ENSG00000176774	ENSG00000072201	0.8	PPI
ENSG00000119408	ENSG00000072201	0.56	PPI
ENSG00000184792	ENSG00000072201	0.56	PPI
ENSG00000130066	ENSG00000072201	0.56	PPI
ENSG00000071051	ENSG00000072201	0.56	PPI
ENSG00000067225	ENSG00000072201	0.56	PPI
ENSG00000140961	ENSG00000072201	0.56	PPI
ENSG00000133884	ENSG00000072201	0.56	PPI
ENSG00000144401	ENSG00000072201	0.56	PPI
ENSG00000183207	ENSG00000072201	0.56	PPI
ENSG00000205352	ENSG00000072201	0.67	PPI
ENSG00000120437	ENSG00000072201	0.56	PPI
ENSG00000006659	ENSG00000072201	0.56	PPI
ENSG00000106605	ENSG00000072201	0.56	PPI
ENSG00000204599	ENSG00000072201	0.56	PPI
ENSG00000178988	ENSG00000072201	0.56	PPI
ENSG00000105479	ENSG00000072201	0.56	PPI
ENSG00000138100	ENSG00000072201	0.56	PPI
ENSG00000165280	ENSG00000072201	0.56	PPI
ENSG00000104643	ENSG00000072201	0.56	PPI
ENSG00000109107	ENSG00000072201	0.56	PPI
ENSG00000186063	ENSG00000072201	0.56	PPI
ENSG00000162526	ENSG00000072201	0.56	PPI
ENSG00000027869	ENSG00000072201	0.49	PPI
ENSG00000137692	ENSG00000072201	0.56	PPI
ENSG00000140848	ENSG00000144744	0.56	PPI
ENSG00000107816	ENSG00000140320	0.67	PPI
ENSG00000076604	ENSG00000140320	0.56	PPI
ENSG00000112559	ENSG00000140320	0.67	PPI
ENSG00000147378	ENSG00000163630	0.56	PPI
ENSG00000185482	ENSG00000155329	0.67	PPI
ENSG00000160062	ENSG00000155329	0.56	PPI
ENSG00000121058	ENSG00000155329	0.56	PPI
ENSG00000173406	ENSG00000155329	0.56	PPI
ENSG00000205352	ENSG00000155329	0.56	PPI
ENSG00000196470	ENSG00000155329	0.56	PPI
ENSG00000131931	ENSG00000155329	0.67	PPI
ENSG00000182923	ENSG00000155329	0.56	PPI
ENSG00000125775	ENSG00000155329	0.56	PPI
ENSG00000167994	ENSG00000167994	0.55	PPI
ENSG00000100567	ENSG00000167994	0.56	PPI
ENSG00000119042	ENSG00000167994	0.56	PPI
ENSG00000127328	ENSG00000167994	0.76	PPI
ENSG00000275074	ENSG00000167994	0.62	PPI
ENSG00000166908	ENSG00000166908	0.53	PPI
ENSG00000070190	ENSG00000140153	0.57	PPI
ENSG00000112559	ENSG00000249709	0.56	PPI
ENSG00000092200	ENSG00000249709	0.56	PPI
ENSG00000174015	ENSG00000249709	0.56	PPI
ENSG00000146063	ENSG00000249709	0.56	PPI
ENSG00000123240	ENSG00000121749	0.56	PPI
ENSG00000182923	ENSG00000121749	0.74	PPI
ENSG00000140941	ENSG00000121749	0.54	PPI
ENSG00000178988	ENSG00000164304	0.56	PPI
ENSG00000152240	ENSG00000164304	0.56	PPI
ENSG00000036054	ENSG00000164304	0.56	PPI
ENSG00000090273	ENSG00000139323	0.56	PPI
ENSG00000071539	ENSG00000159374	0.56	PPI
ENSG00000115806	ENSG00000120658	0.56	PPI
ENSG00000144015	ENSG00000120658	0.56	PPI
ENSG00000166886	ENSG00000144362	0.56	PPI
ENSG00000125775	ENSG00000006659	0.56	PPI
ENSG00000161405	ENSG00000006659	0.56	PPI
ENSG00000136986	ENSG00000101294	0.52	PPI
ENSG00000170881	ENSG00000101294	0.52	PPI
ENSG00000107816	ENSG00000101294	0.56	PPI
ENSG00000135324	ENSG00000170262	0.57	PPI
ENSG00000107566	ENSG00000173467	0.56	PPI
ENSG00000123374	ENSG00000181085	0.62	PPI
ENSG00000089682	ENSG00000151338	0.56	PPI
ENSG00000088808	ENSG00000151338	0.56	PPI
ENSG00000073584	ENSG00000151338	0.56	PPI
ENSG00000139437	ENSG00000151338	0.56	PPI
ENSG00000117625	ENSG00000151338	0.56	PPI
ENSG00000006611	ENSG00000151338	0.56	PPI
ENSG00000117266	ENSG00000151338	0.56	PPI
ENSG00000165584	ENSG00000151338	0.56	PPI
ENSG00000133134	ENSG00000151338	0.56	PPI
ENSG00000144597	ENSG00000151338	0.56	PPI
ENSG00000007944	ENSG00000151338	0.56	PPI
ENSG00000124074	ENSG00000151338	0.56	PPI
ENSG00000152240	ENSG00000151338	0.56	PPI
ENSG00000116922	ENSG00000197024	0.67	PPI
ENSG00000139112	ENSG00000119638	0.63	PPI
ENSG00000140941	ENSG00000119638	0.54	PPI
ENSG00000096384	ENSG00000119638	0.52	PPI
ENSG00000175104	ENSG00000197372	0.54	PPI
ENSG00000090487	ENSG00000163840	0.56	PPI
ENSG00000091831	ENSG00000123064	0.46	PPI
ENSG00000082701	ENSG00000170374	0.46	PPI
ENSG00000116918	ENSG00000188428	0.56	PPI
ENSG00000162066	ENSG00000163281	0.56	PPI
ENSG00000204713	ENSG00000163281	0.56	PPI
ENSG00000131724	ENSG00000204104	0.51	PPI
ENSG00000242220	ENSG00000242220	0.52	PPI
ENSG00000114107	ENSG00000147041	0.56	PPI
ENSG00000041353	ENSG00000147041	0.56	PPI
ENSG00000095787	ENSG00000147041	0.56	PPI
ENSG00000023287	ENSG00000023287	0.5	PPI
ENSG00000083290	ENSG00000023287	0.5	PPI
ENSG00000123395	ENSG00000023287	0.75	PPI
ENSG00000198933	ENSG00000023287	0.5	PPI
ENSG00000109911	ENSG00000170291	0.58	PPI
ENSG00000125148	ENSG00000197620	0.51	PPI
ENSG00000062725	ENSG00000133135	0.56	PPI
ENSG00000172531	ENSG00000156463	0.66	PPI
ENSG00000064703	ENSG00000082516	0.6	PPI
ENSG00000151247	ENSG00000082516	0.58	PPI
ENSG00000137822	ENSG00000281844	0.49	PPI
ENSG00000137822	ENSG00000188878	0.49	PPI
ENSG00000023287	ENSG00000176994	0.5	PPI
ENSG00000179776	ENSG00000148498	0.56	PPI
ENSG00000168036	ENSG00000148498	0.59	PPI
ENSG00000136280	ENSG00000125170	0.57	PPI
ENSG00000274750	ENSG00000196497	0.53	PPI
ENSG00000278272	ENSG00000196497	0.53	PPI
ENSG00000278828	ENSG00000196497	0.53	PPI
ENSG00000277775	ENSG00000196497	0.53	PPI
ENSG00000275714	ENSG00000196497	0.53	PPI
ENSG00000275379	ENSG00000196497	0.53	PPI
ENSG00000197153	ENSG00000196497	0.53	PPI
ENSG00000273983	ENSG00000196497	0.53	PPI
ENSG00000274267	ENSG00000196497	0.53	PPI
ENSG00000197409	ENSG00000196497	0.53	PPI
ENSG00000170296	ENSG00000217128	0.52	PPI
ENSG00000139112	ENSG00000217128	0.52	PPI
ENSG00000163743	ENSG00000154127	0.56	PPI
ENSG00000165025	ENSG00000154127	0.54	PPI
ENSG00000064218	ENSG00000154127	0.56	PPI
ENSG00000054965	ENSG00000154127	0.56	PPI
ENSG00000139722	ENSG00000154127	0.56	PPI
ENSG00000178896	ENSG00000166938	0.6	PPI
ENSG00000077348	ENSG00000166938	0.53	PPI
ENSG00000171311	ENSG00000166938	0.6	PPI
ENSG00000107371	ENSG00000166938	0.74	PPI
ENSG00000112559	ENSG00000251380	0.56	PPI
ENSG00000171448	ENSG00000137960	0.56	PPI
ENSG00000177885	ENSG00000171475	0.67	PPI
ENSG00000181026	ENSG00000142528	0.56	PPI
ENSG00000197019	ENSG00000145391	0.51	PPI
ENSG00000087448	ENSG00000170967	0.56	PPI
ENSG00000151882	ENSG00000170967	0.67	PPI
ENSG00000104427	ENSG00000239282	0.56	PPI
ENSG00000094841	ENSG00000121350	0.67	PPI
ENSG00000173406	ENSG00000084070	0.56	PPI
ENSG00000054965	ENSG00000084070	0.56	PPI
ENSG00000183283	ENSG00000084070	0.56	PPI
ENSG00000179222	ENSG00000084070	0.56	PPI
ENSG00000185721	ENSG00000065548	0.67	PPI
ENSG00000187555	ENSG00000131013	0.56	PPI
ENSG00000117475	ENSG00000129472	0.56	PPI
ENSG00000101343	ENSG00000160799	0.51	PPI
ENSG00000213639	ENSG00000104881	0.59	PPI
ENSG00000104881	ENSG00000104881	0.54	PPI
ENSG00000160695	ENSG00000135966	0.56	PPI
ENSG00000215305	ENSG00000135966	0.56	PPI
ENSG00000198382	ENSG00000135966	0.5	PPI
ENSG00000105287	ENSG00000061273	0.64	PPI
ENSG00000117724	ENSG00000069248	0.48	PPI
ENSG00000153207	ENSG00000069248	0.49	PPI
ENSG00000177885	ENSG00000170248	0.55	PPI
ENSG00000101336	ENSG00000170248	0.71	PPI
ENSG00000101460	ENSG00000170248	0.5	PPI
ENSG00000147010	ENSG00000170248	0.59	PPI
ENSG00000172530	ENSG00000100227	0.56	PPI
ENSG00000138443	ENSG00000254999	0.65	PPI
ENSG00000047579	ENSG00000254999	0.56	PPI
ENSG00000138650	ENSG00000254999	0.5	PPI
ENSG00000101421	ENSG00000147457	0.54	PPI
ENSG00000185115	ENSG00000169189	0.84	PPI
ENSG00000163029	ENSG00000169189	0.76	PPI
ENSG00000255150	ENSG00000169189	0.53	PPI
ENSG00000107672	ENSG00000169189	0.56	PPI
ENSG00000173548	ENSG00000173548	0.59	PPI
ENSG00000130340	ENSG00000173548	0.59	PPI
ENSG00000198939	ENSG00000146063	0.56	PPI
ENSG00000020256	ENSG00000146063	0.56	PPI
ENSG00000188033	ENSG00000146063	0.56	PPI
ENSG00000164118	ENSG00000146063	0.56	PPI
ENSG00000198466	ENSG00000146063	0.56	PPI
ENSG00000089916	ENSG00000146063	0.56	PPI
ENSG00000174652	ENSG00000146063	0.6	PPI
ENSG00000185787	ENSG00000146063	0.56	PPI
ENSG00000181026	ENSG00000146063	0.56	PPI
ENSG00000277462	ENSG00000146063	0.56	PPI
ENSG00000181894	ENSG00000146063	0.56	PPI
ENSG00000187601	ENSG00000146063	0.56	PPI
ENSG00000150510	ENSG00000146063	0.56	PPI
ENSG00000140859	ENSG00000146063	0.56	PPI
ENSG00000146063	ENSG00000146063	0.55	PPI
ENSG00000100038	ENSG00000146063	0.56	PPI
ENSG00000129317	ENSG00000146063	0.56	PPI
ENSG00000086065	ENSG00000158411	0.56	PPI
ENSG00000166140	ENSG00000158411	0.56	PPI
ENSG00000140395	ENSG00000166477	0.53	PPI
ENSG00000137815	ENSG00000166477	0.53	PPI
ENSG00000153975	ENSG00000171858	0.56	PPI
ENSG00000180332	ENSG00000180332	0.55	PPI
ENSG00000106336	ENSG00000170584	0.5	PPI
ENSG00000100462	ENSG00000170584	0.51	PPI
ENSG00000157557	ENSG00000233608	0.52	PPI
ENSG00000140262	ENSG00000233608	0.56	PPI
ENSG00000136280	ENSG00000233608	0.57	PPI
ENSG00000154839	ENSG00000182628	0.8	PPI
ENSG00000204315	ENSG00000168876	0.5	PPI
ENSG00000108055	ENSG00000118007	0.89	PPI
ENSG00000083642	ENSG00000118007	0.56	PPI
ENSG00000103051	ENSG00000092108	0.67	PPI
ENSG00000136152	ENSG00000092108	0.46	PPI
ENSG00000152430	ENSG00000143889	0.56	PPI
ENSG00000173406	ENSG00000143889	0.56	PPI
ENSG00000112559	ENSG00000143889	0.67	PPI
ENSG00000112531	ENSG00000143889	0.56	PPI
ENSG00000131721	ENSG00000143889	0.56	PPI
ENSG00000131931	ENSG00000143889	0.56	PPI
ENSG00000047932	ENSG00000171160	0.56	PPI
ENSG00000120699	ENSG00000171160	0.56	PPI
ENSG00000139112	ENSG00000120696	0.6	PPI
ENSG00000140941	ENSG00000120696	0.74	PPI
ENSG00000197769	ENSG00000120696	0.54	PPI
ENSG00000166848	ENSG00000081154	0.51	PPI
ENSG00000161405	ENSG00000163060	0.67	PPI
ENSG00000147596	ENSG00000163060	0.56	PPI
ENSG00000095787	ENSG00000170788	0.56	PPI
ENSG00000139437	ENSG00000170788	0.56	PPI
ENSG00000154813	ENSG00000150773	0.56	PPI
ENSG00000212933	ENSG00000150773	0.56	PPI
ENSG00000178988	ENSG00000150773	0.56	PPI
ENSG00000065978	ENSG00000168488	0.53	PPI
ENSG00000170967	ENSG00000161544	0.56	PPI
ENSG00000112559	ENSG00000204099	0.71	PPI
ENSG00000140941	ENSG00000266094	0.63	PPI
ENSG00000007944	ENSG00000266094	0.56	PPI
ENSG00000101460	ENSG00000266094	0.5	PPI
ENSG00000174775	ENSG00000266094	0.59	PPI
ENSG00000101265	ENSG00000266094	0.56	PPI
ENSG00000170296	ENSG00000266094	0.54	PPI
ENSG00000062725	ENSG00000266094	0.49	PPI
ENSG00000139112	ENSG00000266094	0.54	PPI
ENSG00000197769	ENSG00000266094	0.54	PPI
ENSG00000244537	ENSG00000266094	0.56	PPI
ENSG00000101161	ENSG00000105618	0.51	PPI
ENSG00000136875	ENSG00000105618	0.56	PPI
ENSG00000175104	ENSG00000186197	0.56	PPI
ENSG00000156795	ENSG00000186197	0.56	PPI
ENSG00000185049	ENSG00000188986	0.6	PPI
ENSG00000023734	ENSG00000152147	0.59	PPI
ENSG00000142252	ENSG00000152147	0.74	PPI
ENSG00000268350	ENSG00000282827	0.56	PPI
ENSG00000268350	ENSG00000164053	0.56	PPI
ENSG00000144401	ENSG00000282827	0.56	PPI
ENSG00000144401	ENSG00000164053	0.56	PPI
ENSG00000179304	ENSG00000282827	0.56	PPI
ENSG00000179304	ENSG00000164053	0.56	PPI
ENSG00000160050	ENSG00000282827	0.56	PPI
ENSG00000160050	ENSG00000164053	0.56	PPI
ENSG00000094880	ENSG00000282827	0.56	PPI
ENSG00000094880	ENSG00000164053	0.56	PPI
ENSG00000162692	ENSG00000140022	0.53	PPI
ENSG00000198513	ENSG00000198513	0.62	PPI
ENSG00000157500	ENSG00000054654	0.51	PPI
ENSG00000100242	ENSG00000054654	0.7	PPI
ENSG00000117461	ENSG00000180008	0.57	PPI
ENSG00000158828	ENSG00000180008	0.57	PPI
ENSG00000162444	ENSG00000180008	0.57	PPI
ENSG00000171989	ENSG00000180008	0.49	PPI
ENSG00000116478	ENSG00000143614	0.64	PPI
ENSG00000111328	ENSG00000143614	0.53	PPI
ENSG00000196591	ENSG00000143614	0.53	PPI
ENSG00000103043	ENSG00000196372	0.56	PPI
ENSG00000139112	ENSG00000256061	0.54	PPI
ENSG00000040275	ENSG00000256061	0.56	PPI
ENSG00000197769	ENSG00000256061	0.54	PPI
ENSG00000174799	ENSG00000083535	0.53	PPI
ENSG00000078674	ENSG00000083535	0.46	PPI
ENSG00000046651	ENSG00000083535	0.53	PPI
ENSG00000135315	ENSG00000083535	0.46	PPI
ENSG00000198707	ENSG00000083535	0.46	PPI
ENSG00000157613	ENSG00000160055	0.56	PPI
ENSG00000078674	ENSG00000122970	0.46	PPI
ENSG00000096401	ENSG00000132792	0.56	PPI
ENSG00000110851	ENSG00000132792	0.56	PPI
ENSG00000136146	ENSG00000132792	0.56	PPI
ENSG00000137504	ENSG00000132792	0.56	PPI
ENSG00000161405	ENSG00000168395	0.56	PPI
ENSG00000043143	ENSG00000168395	0.56	PPI
ENSG00000003147	ENSG00000168395	0.56	PPI
ENSG00000204889	ENSG00000168395	0.56	PPI
ENSG00000164649	ENSG00000168395	0.56	PPI
ENSG00000164118	ENSG00000168395	0.56	PPI
